ID da fila;ID do pedido;Data do pedido;Data de envio;Modo de envio;ID do cliente;Nome do cliente;Segmento;Cidade;Estado;País/Região;Região;Iddoproduto;Categoria;Sub-categoria;Nomedoproduto;Custo;Vendas;Quantidade;Desconto;Lucro;Meta
8411;MX-2021-158260;16/07/2021;21/07/2021;Classe padrão;SP-20620;Sophia Pereira;Grande Empresa;Cidade do México;Distrito Federal;México;Norte;MAT-FI-10001532;Material de escritório;Fichários;Acco Pasta argolada, Econômico;53,83;337,62;5;0;73,7;167,38
8415;MX-2021-103681;09/04/2021;16/04/2021;Classe padrão;MM-18175;Maria Melo;Pequenas e Medias Empresas;Medellín;Antioquia;Colômbia;Sul;MAT-FI-10000133;Material de escritório;Fichários;Avery Divisórias, Reciclado;16,23;86,22;4;0;36,1;92,18
8417;MX-2020-110058;15/06/2020;18/06/2020;Segunda classe;LR-17005;Leonardo Rodrigues;Grande Empresa;Tegucigalpa;Francisco Morazán;Honduras;Central;MÓV-ES-10004160;Móveis;Estantes;Safco Conjunto de pratelheiras, Branco;673,83;1780,78;4;0,4;693,7;1407,38
8447;MX-2021-143350;07/03/2021;09/03/2021;Segunda classe;GS-14845;GivenName Surname;Varejo;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-FI-10002581;Material de escritório;Fichários;Acco Pasta argolada, Transparente;45,43;5,26;2;0,2;65,3;150,58
8451;US-2019-151064;18/10/2019;23/10/2019;Classe padrão;CF-12565;Clara Ferreira;Varejo;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MÓV-ES-10001915;Móveis;Estantes;Dania Biblioteca, Tradicional;2109,23;70,62;3;0,4;2129,1;4278,18
8464;MX-2019-118801;16/12/2019;19/12/2019;Primeira classe;MA-18430;Marisa Araujo;Varejo;Palmira;Valle del Cauca;Colômbia;Sul;MÓV-CA-10001109;Móveis;Cadeiras;HON Cadeira dobrável, Ajustável;436,23;2237,6;2;0;456,1;932,18
8469;MX-2020-104703;12/12/2020;18/12/2020;Classe padrão;BB-11470;Breno Barbosa;Grande Empresa;Chimaltenango;Chimaltenango;Guatemala;Central;MAT-FI-10001059;Material de escritório;Fichários;Acco Reforço para fichário, Reciclado;8,03;345,42;9;0;27,9;75,78
8471;MX-2021-105872;07/02/2021;11/02/2021;Classe padrão;DS-12850;Davi Santos;Varejo;Quetzaltenango;Quezaltenango;Guatemala;Central;MAT-FI-10000309;Material de escritório;Fichários;Avery Capa para fichário, Econômico;48,03;81,98;1;0;67,9;155,78
8475;MX-2020-101658;23/11/2020;29/11/2020;Classe padrão;EC-13375;Emilly Cunha;Varejo;Pinar del Rio;Pinar del Rio;Cuba;Caribe;MAT-FI-10000858;Material de escritório;Fichários;Wilson Jones Divisórias, Durável;24,43;50,42;3;0;44,3;108,58
8481;US-2018-118892;01/02/2018;06/02/2018;Classe padrão;DC-13075;Douglas Carvalho;Grande Empresa;San Miguelito;Panamá;Panamá;Central;MAT-FI-10004986;Material de escritório;Fichários;Wilson Jones Reforço para fichário, Transparente;0,63;34,78;6;0,4;20,5;60,98
8493;MX-2020-139766;16/02/2020;20/02/2020;Classe padrão;BL-11290;Bianca Lima;Varejo;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MÓV-CA-10003821;Móveis;Cadeiras;Office Star Cadeira dobrável, Ajustável;485,43;5024;5;0,2;505,3;1030,58
8494;MX-2020-139766;16/02/2020;20/02/2020;Classe padrão;BL-11290;Bianca Lima;Varejo;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MÓV-ES-10004528;Móveis;Estantes;Ikea Estante, Metal;756,03;595,46;2;0,4;775,9;1571,78
8500;US-2021-152989;26/11/2021;01/12/2021;Classe padrão;BA-11770;Bruno Araujo;Varejo;Guanare;Portuguesa;Venezuela;Sul;MAT-FI-10000133;Material de escritório;Fichários;Avery Divisórias, Reciclado;16,23;38,66;2;0,4;36,1;92,18
8505;MX-2021-154277;24/10/2021;28/10/2021;Classe padrão;BB-11470;Breno Barbosa;Grande Empresa;Barreiras;Bahia;Brasil;Sul;MÓV-ES-10000385;Móveis;Estantes;Ikea Estante tradicional, Preto;2131,23;3939,82;3;0;2151,1;4322,18
8519;MX-2020-153430;12/11/2020;15/11/2020;Primeira classe;RF-20140;Ryan Fernandes;Pequenas e Medias Empresas;Managua;Managua;Nicarágua;Central;MÓV-CA-10000418;Móveis;Cadeiras;Harbour Creations Cadeira dobrável, Ajustável;625,63;4015,2;3;0;645,5;1310,98
8521;MX-2021-144015;14/11/2021;18/11/2021;Classe padrão;VD-21430;Vitor Dias;Grande Empresa;Facatativá;Cundinamarca;Colômbia;Sul;MAT-FI-10000495;Material de escritório;Fichários;Cardinal Perfurador, Durável;138,63;67,02;2;0;158,5;336,98
8531;MX-2020-139556;17/07/2020;22/07/2020;Classe padrão;LS-17350;Livia Santos;Varejo;Villahermosa;Tabasco;México;Norte;MAT-FI-10001495;Material de escritório;Fichários;Avery Capa para fichário, Reciclado;23,43;274,42;5;0;43,3;106,58
8532;MX-2020-140718;08/11/2020;12/11/2020;Classe padrão;BF-11020;Beatrice Fernandes;Grande Empresa;Managua;Managua;Nicarágua;Central;MÓV-CA-10000737;Móveis;Cadeiras;Novimex Cadeira de balanço, Vermelho;692,83;3504,8;2;0;712,7;1445,38
8533;MX-2020-145926;27/09/2020;01/10/2020;Classe padrão;RA-20125;Ryan Azevedo;Pequenas e Medias Empresas;Apopa;San Salvador;El Salvador;Central;MÓV-ES-10003345;Móveis;Estantes;Ikea Estante tradicional, Metal;1819,83;1783,42;2;0;1839,7;3699,38
8536;US-2018-129161;22/03/2018;24/03/2018;Segunda classe;MC-17980;Manuela Cunha;Grande Empresa;Carrefour;Ouest;Haiti;Caribe;MÓV-CA-10001109;Móveis;Cadeiras;HON Cadeira dobrável, Ajustável;436,23;2013,84;3;0,4;456,1;932,18
8542;US-2021-169376;06/10/2021;10/10/2021;Classe padrão;MA-18685;Matheus Almeida;Pequenas e Medias Empresas;Lima;Lima;Peru;Sul;MAT-FI-10000858;Material de escritório;Fichários;Wilson Jones Divisórias, Durável;24,43;114,02;7;0,4;44,3;108,58
8548;MX-2018-106173;11/08/2018;15/08/2018;Classe padrão;JB-15790;Julian Barbosa;Varejo;Mérida;Yucatán;México;Norte;MÓV-CA-10004461;Móveis;Cadeiras;HON Banqueta, Par;790,43;15926,4;9;0,2;810,3;1640,58
8554;MX-2018-118234;25/12/2018;29/12/2018;Segunda classe;BC-11440;Brenda Cunha;Varejo;Portmore;Saint Catherine;Jamaica;Caribe;MAT-FI-10002363;Material de escritório;Fichários;Ibico Divisórias, Durável;46,23;472,42;9;0;66,1;152,18
8565;MX-2018-121202;08/01/2018;13/01/2018;Segunda classe;CM-12370;Carolina Martins;Varejo;Villa Canales;Guatemala;Guatemala;Central;MAT-FI-10002692;Material de escritório;Fichários;Wilson Jones Capa para fichário, Transparente;25,03;387,22;7;0;44,9;109,78
8570;US-2019-102001;30/06/2019;05/07/2019;Classe padrão;JO-15730;Julia Oliveira;Varejo;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-FI-10002918;Material de escritório;Fichários;Acco Perfurador, Reciclado;164,03;99,9;3;0,2;183,9;387,78
8571;MX-2019-160276;07/09/2019;11/09/2019;Segunda classe;JR-15895;Julian Rodrigues;Grande Empresa;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MÓV-CA-10004486;Móveis;Cadeiras;HON Cadeira dobrável, Preto;383,43;5897,92;7;0,2;403,3;826,58
8572;MX-2020-116505;01/11/2020;05/11/2020;Classe padrão;LR-16900;Leila Rocha;Varejo;Villahermosa;Tabasco;México;Norte;MAT-FI-10002374;Material de escritório;Fichários;Cardinal Perfurador, Reciclado;177,43;168,62;3;0;197,3;414,58
8579;MX-2019-134712;28/06/2019;03/07/2019;Segunda classe;LS-17350;Livia Santos;Varejo;Soyapango;San Salvador;El Salvador;Central;MAT-FI-10000640;Material de escritório;Fichários;Acco Perfurador, Econômico;167,83;809,42;6;0;187,7;395,38
8585;US-2019-139843;08/03/2019;10/03/2019;Segunda classe;SC-20365;Sarah Correia;Varejo;San Pedro Sula;Cortés;Honduras;Central;MAT-FI-10003481;Material de escritório;Fichários;Cardinal Reforço para fichário, Transparente;7,83;36,98;2;0,4;27,7;75,38
8587;US-2019-114272;28/11/2019;02/12/2019;Segunda classe;MR-18505;Marisa Ribeiro;Varejo;Santa Catarina;Novo Leão;México;Norte;MÓV-CA-10004158;Móveis;Cadeiras;Harbour Creations Banqueta, Par;1040,83;3890,56;2;0,2;1060,7;2141,38
8590;US-2021-103828;05/06/2021;10/06/2021;Segunda classe;VC-21400;Vitor Cardoso;Varejo;Tegucigalpa;Francisco Morazán;Honduras;Central;MAT-FI-10003525;Material de escritório;Fichários;Ibico Perfurador, Econômico;133,43;160,62;4;0,4;153,3;326,58
8601;MX-2021-127299;17/05/2021;22/05/2021;Classe padrão;IS-15370;Isabella Silva;Varejo;Morelia;Michoacán;México;Norte;MÓV-ES-10003589;Móveis;Estantes;Sauder Estante, Tradicional;727,03;730,74;1;0,2;746,9;1513,78
8602;MX-2019-114902;28/12/2019;28/12/2019;No mesmo dia;VD-21685;Vitoria Dias;Pequenas e Medias Empresas;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;MAT-FI-10003013;Material de escritório;Fichários;Avery Reforço para fichário, Reciclado;0,63;29,18;1;0;20,5;60,98
8604;MX-2019-114902;28/12/2019;28/12/2019;No mesmo dia;VD-21685;Vitoria Dias;Pequenas e Medias Empresas;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;MAT-FI-10001890;Material de escritório;Fichários;Avery Perfurador, Transparente;152,63;1274,82;9;0;172,5;364,98
8609;MX-2021-133487;23/09/2021;25/09/2021;Primeira classe;VS-21355;Vinicius Silva;Grande Empresa;Patrocínio;Minas Gerais;Brasil;Sul;MÓV-ES-10002310;Móveis;Estantes;Safco Estante, Preto;574,43;4804,62;6;0;594,3;1208,58
8613;US-2019-106551;12/05/2019;19/05/2019;Classe padrão;EA-13945;Evelyn Araujo;Varejo;Metepec;México;México;Norte;MÓV-ES-10001154;Móveis;Estantes;Bush Conjunto de pratelheiras, Branco;840,43;113,18;2;0,2;860,3;1740,58
8614;US-2019-106551;12/05/2019;19/05/2019;Classe padrão;EA-13945;Evelyn Araujo;Varejo;Metepec;México;México;Norte;MAT-FI-10000954;Material de escritório;Fichários;Acco Pasta argolada, Reciclado;58,63;133,22;3;0;78,5;176,98
8615;US-2019-106551;12/05/2019;19/05/2019;Classe padrão;EA-13945;Evelyn Araujo;Varejo;Metepec;México;México;Norte;MAT-FI-10001462;Material de escritório;Fichários;Ibico Divisórias, Econômico;41,43;83,18;1;0;61,3;142,58
8618;MX-2021-107986;17/06/2021;20/06/2021;Primeira classe;IC-15205;Isabela Correia;Varejo;San Salvador;San Salvador;El Salvador;Central;MÓV-CA-10000085;Móveis;Cadeiras;Novimex Banqueta, Preto;955,23;4320,8;2;0;975,1;1970,18
8626;MX-2020-129077;10/07/2020;16/07/2020;Classe padrão;LC-16585;Larissa Correia;Grande Empresa;Milpa Alta;Distrito Federal;México;Norte;MAT-FI-10003320;Material de escritório;Fichários;Ibico Divisórias, Reciclado;36,83;175,62;5;0;56,7;133,38
8630;MX-2019-138135;29/12/2019;05/01/2020;Classe padrão;LA-17650;Luis Azevedo;Pequenas e Medias Empresas;Tegucigalpa;Francisco Morazán;Honduras;Central;MAT-FI-10002974;Material de escritório;Fichários;Acco Capa para fichário, Transparente;30,03;544,78;13;0,4;49,9;119,78
8632;US-2021-138289;10/12/2021;15/12/2021;Classe padrão;VA-21130;Vinícius Almeida;Varejo;Concepción de La Vega;La Vega;República Dominicana;Caribe;MÓV-ES-10000664;Móveis;Estantes;Ikea Estante tradicional, Tradicional;2288,83;303,62;3;0,4;2308,7;4637,38
8647;MX-2019-140690;07/06/2019;11/06/2019;Classe padrão;DC-12805;Davi Cavalcanti;Grande Empresa;Floridablanca;Santander;Colômbia;Sul;MÓV-ES-10003872;Móveis;Estantes;Bush Estante, Branco;470,43;160,38;1;0;490,3;1000,58
8653;MX-2019-161732;13/04/2019;18/04/2019;Classe padrão;GP-14515;Gabrielle Pereira;Varejo;Puebla;Puebla;México;Norte;MÓV-ES-10002846;Móveis;Estantes;Bush Par, Tradicional;611,43;39,98;2;0,2;631,3;1282,58
8655;MX-2019-133333;26/10/2019;30/10/2019;Classe padrão;BG-11560;Breno Goncalves;Pequenas e Medias Empresas;Ibirité;Minas Gerais;Brasil;Sul;MÓV-ES-10001915;Móveis;Estantes;Dania Biblioteca, Tradicional;2109,23;7801,82;5;0;2129,1;4278,18
8658;MX-2018-135783;20/08/2018;25/08/2018;Classe padrão;PS-19555;Pedro Santos;Varejo;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MÓV-ES-10004606;Móveis;Estantes;Sauder Estante tradicional, Preto;1528,43;3880,86;4;0,4;1548,3;3116,58
8660;MX-2021-110296;28/10/2021;03/11/2021;Classe padrão;LA-16630;Laura Alves;Grande Empresa;Toluca;México;México;Norte;MAT-FI-10002974;Material de escritório;Fichários;Acco Capa para fichário, Transparente;30,03;221,02;4;0;49,9;119,78
8668;US-2021-103170;30/06/2021;02/07/2021;Segunda classe;BM-11455;Brenda Melo;Pequenas e Medias Empresas;La Ceiba;Atlántida;Honduras;Central;MÓV-CA-10002867;Móveis;Cadeiras;HON Cadeira dobrável, Par;395,83;669,36;1;0,4;415,7;851,38
8670;MX-2021-115042;26/04/2021;30/04/2021;Classe padrão;LS-16855;Lavinia Silva;Grande Empresa;Managua;Managua;Nicarágua;Central;MÓV-ES-10004369;Móveis;Estantes;Ikea Estante, Tradicional;735,03;1739,02;4;0;754,9;1529,78
8672;US-2018-162628;01/10/2018;05/10/2018;Classe padrão;AS-10360;Alice Silva;Grande Empresa;Ciudad Choluteca;Choluteca;Honduras;Central;MÓV-CA-10002605;Móveis;Cadeiras;Office Star Poltrona, Ajustável;2301,43;18796,8;5;0,4;2321,3;4662,58
8673;MX-2021-137428;25/11/2021;30/11/2021;Classe padrão;LS-17350;Livia Santos;Varejo;Villa Canales;Guatemala;Guatemala;Central;MÓV-ES-10000624;Móveis;Estantes;Ikea Estante tradicional, Branco;2137,43;1572,78;1;0;2157,3;4334,58
8674;MX-2019-116834;28/12/2019;02/01/2020;Classe padrão;TP-20755;Tânia Pinto;Grande Empresa;Guayaquil;Guayas;Equador;Sul;MAT-FI-10001929;Material de escritório;Fichários;Cardinal Capa para fichário, Transparente;49,63;223,02;5;0;69,5;158,98
8689;MX-2018-126893;16/04/2018;18/04/2018;Primeira classe;TA-20710;Tânia Azevedo;Pequenas e Medias Empresas;San Pedro Sula;Cortés;Honduras;Central;MÓV-CA-10003984;Móveis;Cadeiras;Office Star Cadeira de balanço, Ajustável;747,83;1147,2;1;0,4;767,7;1555,38
8690;MX-2018-126893;16/04/2018;18/04/2018;Primeira classe;TA-20710;Tânia Azevedo;Pequenas e Medias Empresas;San Pedro Sula;Cortés;Honduras;Central;MÓV-ES-10003729;Móveis;Estantes;Bush Estante, Metal;663,63;403,22;2;0,4;683,5;1386,98
8695;MX-2019-158785;13/06/2019;18/06/2019;Classe padrão;JS-15910;Julian Silva;Varejo;Puebla;Puebla;México;Norte;MÓV-CA-10002330;Móveis;Cadeiras;Harbour Creations Banqueta, Preto;1096,63;9476,8;5;0,2;1116,5;2252,98
8703;MX-2020-118353;07/02/2020;11/02/2020;Classe padrão;DS-12850;Davi Santos;Varejo;Mérida;Yucatán;México;Norte;MAT-FI-10002671;Material de escritório;Fichários;Acco Capa para fichário, Reciclado;66,03;9,38;2;0;85,9;191,78
8705;MX-2021-146444;03/03/2021;07/03/2021;Classe padrão;AR-10795;Anna Ribeiro;Grande Empresa;Guanajuato;Guanajuato;México;Norte;MAT-FI-10002870;Material de escritório;Fichários;Cardinal Pasta argolada, Reciclado;58,83;295,62;5;0;78,7;177,38
8707;MX-2021-146444;03/03/2021;07/03/2021;Classe padrão;AR-10795;Anna Ribeiro;Grande Empresa;Guanajuato;Guanajuato;México;Norte;MÓV-ES-10003535;Móveis;Estantes;Bush Biblioteca, Tradicional;1780,43;265,5;2;0,2;1800,3;3620,58
8718;MX-2018-169201;04/06/2018;08/06/2018;Classe padrão;VF-21280;Vinicius Fernandes;Varejo;Bogotá;Bogotá;Colômbia;Sul;MAT-FI-10004310;Material de escritório;Fichários;Cardinal Reforço para fichário, Reciclado;15,43;14,58;2;0;35,3;90,58
8723;MX-2021-128097;08/11/2021;13/11/2021;Classe padrão;LS-16540;Lara Souza;Varejo;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MÓV-CA-10002605;Móveis;Cadeiras;Office Star Poltrona, Ajustável;2301,43;15037,44;3;0,2;2321,3;4662,58
8725;MX-2021-128097;08/11/2021;13/11/2021;Classe padrão;LS-16540;Lara Souza;Varejo;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-FI-10000853;Material de escritório;Fichários;Cardinal Perfurador, Transparente;103,63;185,18;3;0,2;123,5;266,98
8739;US-2019-107741;21/03/2019;27/03/2019;Classe padrão;GG-14665;Giovana Gomes;Varejo;Lima;Lima;Peru;Sul;MAT-FI-10002872;Material de escritório;Fichários;Avery Pasta argolada, Econômico;63,03;72,22;5;0,4;82,9;185,78
8740;MX-2021-104206;12/03/2021;17/03/2021;Classe padrão;BC-11395;Brenda Cavalcanti;Grande Empresa;Contramaestre;Santiago de Cuba;Cuba;Caribe;MAT-FI-10004927;Material de escritório;Fichários;Ibico Encadernadora, Econômico;195,63;1948,62;7;0;215,5;450,98
8742;US-2018-153087;13/12/2018;20/12/2018;Classe padrão;TA-20710;Tânia Azevedo;Pequenas e Medias Empresas;Choloma;Cortés;Honduras;Central;MÓV-CA-10004138;Móveis;Cadeiras;Novimex Cadeira de praia, Vermelho;258,83;1470,72;4;0,4;278,7;577,38
8744;MX-2019-153948;27/12/2019;01/01/2020;Classe padrão;RF-20140;Ryan Fernandes;Grande Empresa;Managua;Managua;Nicarágua;Central;MAT-FI-10003636;Material de escritório;Fichários;Wilson Jones Capa para fichário, Durável;29,63;50,22;2;0;49,5;118,98
8750;MX-2020-133242;27/11/2020;01/12/2020;Classe padrão;LS-17860;Luiz Sousa;Grande Empresa;Managua;Managua;Nicarágua;Central;MAT-FI-10000911;Material de escritório;Fichários;Cardinal Divisórias, Econômico;9,23;18,62;2;0;29,1;78,18
8754;MX-2021-167871;20/09/2021;22/09/2021;Segunda classe;GO-14785;Giovanna Oliveira;Pequenas e Medias Empresas;Tupã;São Paulo;Brasil;Sul;MAT-FI-10004410;Material de escritório;Fichários;Ibico Capa para fichário, Transparente;46,03;64,38;1;0;65,9;151,78
8758;US-2018-121657;28/12/2018;30/12/2018;Segunda classe;MO-18085;Marcos Oliveira;Varejo;Salvador;Bahia;Brasil;Sul;MÓV-ES-10001740;Móveis;Estantes;Sauder Biblioteca, Branco;1959,83;858,18;3;0,6;1979,7;3979,38
8765;MX-2018-111843;29/07/2018;02/08/2018;Classe padrão;EP-14050;Evelyn Pereira;Varejo;Carapicuíba;São Paulo;Brasil;Sul;MAT-FI-10000244;Material de escritório;Fichários;Wilson Jones Encadernadora, Econômico;218,23;156,62;2;0;238,1;496,18
8770;MX-2021-156741;24/12/2021;31/12/2021;Classe padrão;TB-20725;Tânia Barros;Varejo;Santiago;Santiago;Chile;Sul;MAT-FI-10003793;Material de escritório;Fichários;Wilson Jones Divisórias, Reciclado;6,83;17,42;2;0;26,7;73,38
8771;MX-2019-163363;19/06/2019;23/06/2019;Classe padrão;VR-21325;Vinicius Ribeiro;Varejo;Soyapango;San Salvador;El Salvador;Central;MAT-FI-10002403;Material de escritório;Fichários;Acco Capa para fichário, Durável;69,03;98,62;3;0;88,9;197,78
8773;US-2021-167178;01/05/2021;08/05/2021;Classe padrão;TA-20845;Thaís Alves;Varejo;Heroica Zitácuaro;Michoacán;México;Norte;MÓV-CA-10002289;Móveis;Cadeiras;Office Star Cadeira dobrável, Vermelho;527,23;1956,48;2;0,2;547,1;1114,18
8779;US-2021-144498;27/05/2021;01/06/2021;Segunda classe;AA-10825;Arthur Alves;Grande Empresa;Maracaibo;Zulia;Venezuela;Sul;MÓV-CA-10004688;Móveis;Cadeiras;HON Protetor de piso, Ajustável;281,03;1392,48;3;0,4;300,9;621,78
8786;MX-2020-119886;16/10/2020;20/10/2020;Classe padrão;MD-18130;Maria Dias;Grande Empresa;Viña del Mar;Valparaíso;Chile;Sul;MÓV-ES-10003835;Móveis;Estantes;Bush Gaveteiro, Branco;771,03;629,18;1;0;790,9;1601,78
8787;MX-2020-114426;28/11/2020;01/12/2020;Primeira classe;MG-18730;Matheus Goncalves;Varejo;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MÓV-ES-10000253;Móveis;Estantes;Safco Conjunto de pratelheiras, Tradicional;691,43;1705,26;4;0,4;711,3;1442,58
8789;US-2020-108581;17/05/2020;21/05/2020;Classe padrão;AC-10300;Alice Cunha;Grande Empresa;Tegucigalpa;Francisco Morazán;Honduras;Central;MÓV-ES-10004976;Móveis;Estantes;Sauder Conjunto de pratelheiras, Preto;858,23;3709,86;7;0,4;878,1;1776,18
8790;MX-2020-169691;06/12/2020;12/12/2020;Classe padrão;GC-14935;Guilherme Correia;Grande Empresa;Managua;Managua;Nicarágua;Central;MAT-FI-10004410;Material de escritório;Fichários;Ibico Capa para fichário, Transparente;46,03;23,02;2;0;65,9;151,78
8796;MX-2019-153010;10/04/2019;15/04/2019;Classe padrão;JA-15655;Júlia Azevedo;Grande Empresa;Milpa Alta;Distrito Federal;México;Norte;MÓV-ES-10000849;Móveis;Estantes;Ikea Gaveteiro, Branco;679,03;3994,06;7;0,2;698,9;1417,78
8800;MX-2021-149041;18/09/2021;23/09/2021;Classe padrão;RP-19675;Rafael Pinto;Pequenas e Medias Empresas;Mejicanos;San Salvador;El Salvador;Central;MÓV-CA-10002542;Móveis;Cadeiras;HON Protetor de piso, Par;195,03;4622,4;6;0;214,9;449,78
8804;MX-2021-159877;14/01/2021;20/01/2021;Classe padrão;GC-14650;Giovana Cavalcanti;Grande Empresa;Cidade do México;Distrito Federal;México;Norte;MÓV-ES-10000484;Móveis;Estantes;Dania Conjunto de pratelheiras, Tradicional;1100,83;448,22;3;0,2;1120,7;2261,38
8814;MX-2021-137323;09/06/2021;14/06/2021;Classe padrão;MC-18955;Miguel Carvalho;Pequenas e Medias Empresas;Huehuetenango;Huehuetenango;Guatemala;Central;MÓV-CA-10003821;Móveis;Cadeiras;Office Star Cadeira dobrável, Ajustável;485,43;3768;3;0;505,3;1030,58
8822;US-2019-133900;16/04/2019;18/04/2019;Primeira classe;BC-10990;Beatrice Cunha;Grande Empresa;Santa Cruz de Barahona;Barahona;República Dominicana;Caribe;MAT-FI-10003889;Material de escritório;Fichários;Wilson Jones Divisórias, Econômico;17,43;8,62;3;0,2;37,3;94,58
8825;MX-2021-103646;11/09/2021;15/09/2021;Classe padrão;BP-11575;Breno Pereira;Grande Empresa;Francisco Beltrão;Paraná;Brasil;Sul;MÓV-ES-10001900;Móveis;Estantes;Sauder Estante tradicional, Tradicional;2250,23;7066,22;4;0;2270,1;4560,18
8827;MX-2020-161109;08/09/2020;10/09/2020;Primeira classe;BC-11125;Beatriz Cardoso;Pequenas e Medias Empresas;Mixco;Guatemala;Guatemala;Central;MÓV-ES-10000821;Móveis;Estantes;Dania Estante, Branco;521,03;1380,42;3;0;540,9;1101,78
8832;MX-2019-162222;26/07/2019;30/07/2019;Classe padrão;VB-21190;Vinícius Barbosa;Grande Empresa;Guaratinguetá;São Paulo;Brasil;Sul;MAT-FI-10000250;Material de escritório;Fichários;Ibico Encadernadora, Durável;332,43;333,82;3;0;352,3;724,58
8839;US-2018-125395;19/05/2018;22/05/2018;Segunda classe;SC-20485;Sofia Carvalho;Pequenas e Medias Empresas;Maracaibo;Zulia;Venezuela;Sul;MÓV-ES-10004275;Móveis;Estantes;Bush Gaveteiro, Tradicional;910,23;159,74;3;0,4;930,1;1880,18
8848;MX-2021-100594;14/05/2021;19/05/2021;Classe padrão;GM-14470;Gabriela Martins;Varejo;San Salvador;San Salvador;El Salvador;Central;MAT-FI-10000640;Material de escritório;Fichários;Acco Perfurador, Econômico;167,83;608,62;5;0;187,7;395,38
8852;US-2020-132437;19/12/2020;22/12/2020;Primeira classe;EC-13165;Eduarda Carvalho;Grande Empresa;San Miguelito;Panamá;Panamá;Central;MÓV-CA-10004158;Móveis;Cadeiras;Harbour Creations Banqueta, Par;1040,83;4376,88;3;0,4;1060,7;2141,38
